TrackID_A,TrackID_B,Label
TRZJZTV128F931BBC0,TRLLKHB128F427AB06,1
TRZJZTV128F931BBC0,TRUWADS128F428EFEB,1
TRZJZTV128F931BBC0,TRFPNGV128F92F389F,1
TRMMAVF128F147E239,TRMZSMY128F145FFCE,1
TRMMAVF128F147E239,TRLLKHB128F427AB06,1
TRMMAVF128F147E239,TRUWADS128F428EFEB,1
TRMMAVF128F147E239,TRFPNGV128F92F389F,1
TRMZSMY128F145FFCE,TRLLKHB128F427AB06,1
TRMZSMY128F145FFCE,TRUWADS128F428EFEB,1
TRMZSMY128F145FFCE,TRFPNGV128F92F389F,1
TRLLKHB128F427AB06,TRUWADS128F428EFEB,1
TRLLKHB128F427AB06,TRFPNGV128F92F389F,1
TRUWADS128F428EFEB,TRFPNGV128F92F389F,1
TRBRXWU128F9341748,TRKSOZQ128F93395B6,1
TRBRXWU128F9341748,TRQCVTS128F1462FDD,1
TRKSOZQ128F93395B6,TRQCVTS128F1462FDD,1
TRXVVOV128F427B104,TRLVCPQ128F92F5DEF,1
TRPCUEY128F933D2E6,TRYJMLT12903CD02D0,1
TRCJZRT128F4279A4D,TROZNEO128F427B070,1
TRCJZRT128F4279A4D,TRNNYRN128F14994DB,1
TROZNEO128F427B070,TRNNYRN128F14994DB,1
TRLGSFH128E0798383,TRPKZDU128F425CDFF,1
TRLGSFH128E0798383,TROUHUW12903CCD58B,1
TRLGSFH128E0798383,TRGEVYQ12903CD788A,1
TRLGSFH128E0798383,TRIZPBV128F426BC32,1
TRPKZDU128F425CDFF,TROUHUW12903CCD58B,1
TRPKZDU128F425CDFF,TRGEVYQ12903CD788A,1
TRPKZDU128F425CDFF,TRIZPBV128F426BC32,1
TROUHUW12903CCD58B,TRGEVYQ12903CD788A,1
TROUHUW12903CCD58B,TRIZPBV128F426BC32,1
TRGEVYQ12903CD788A,TRIZPBV128F426BC32,1
TRSNNTO128F932A7F5,TRBRPXA128F9343371,1
TRDCADJ128F42B69D0,TRZISUF128F93330C5,1
TRBLEDR128F92E0F58,TRBZZKG128F4259A48,1
TRBLEDR128F92E0F58,TRKECYD128F14A4545,1
TRBLEDR128F92E0F58,TRYMKLT128F423D788,1
TRBLEDR128F92E0F58,TRVYNYM128E078295A,1
TRBLEDR128F92E0F58,TRJVNDJ128E07989BF,1
TRBLEDR128F92E0F58,TRJVLMO128F92D181F,1
TRBZZKG128F4259A48,TRKECYD128F14A4545,1
TRBZZKG128F4259A48,TRYMKLT128F423D788,1
TRBZZKG128F4259A48,TRVYNYM128E078295A,1
TRBZZKG128F4259A48,TRJVNDJ128E07989BF,1
TRBZZKG128F4259A48,TRJVLMO128F92D181F,1
TRKECYD128F14A4545,TRYMKLT128F423D788,1
TRKECYD128F14A4545,TRVYNYM128E078295A,1
TRKECYD128F14A4545,TRJVNDJ128E07989BF,1
TRKECYD128F14A4545,TRJVLMO128F92D181F,1
TRYMKLT128F423D788,TRVYNYM128E078295A,1
TRYMKLT128F423D788,TRJVNDJ128E07989BF,1
TRYMKLT128F423D788,TRJVLMO128F92D181F,1
TRVYNYM128E078295A,TRJVNDJ128E07989BF,1
TRVYNYM128E078295A,TRJVLMO128F92D181F,1
TRJVNDJ128E07989BF,TRJVLMO128F92D181F,1
TREUXNQ12903CA6267,TRZHQVO128F425BAEF,1
TRAAMHR128F426E6D6,TRHMQMF128F428C7F7,1
TRAAMHR128F426E6D6,TRAAVJY128F932F932,1
TRAAMHR128F426E6D6,TRIDSHO128F42420AA,1
TRAAMHR128F426E6D6,TRMACZS128F426E9B6,1
TRHMQMF128F428C7F7,TRAAVJY128F932F932,1
TRHMQMF128F428C7F7,TRIDSHO128F42420AA,1
TRHMQMF128F428C7F7,TRMACZS128F426E9B6,1
TRAAVJY128F932F932,TRIDSHO128F42420AA,1
TRAAVJY128F932F932,TRMACZS128F426E9B6,1
TRIDSHO128F42420AA,TRMACZS128F426E9B6,1
TRPOAYW12903CBCC2F,TRRLVXW128F42721B6,1
TRVFYPS12903CE6989,TRJNXTH128F14A54F5,1
TRVFYPS12903CE6989,TRWYHYO128E078D286,1
TRJNXTH128F14A54F5,TRWYHYO128E078D286,1
TRHKXJT128F428544C,TRPXDUF128F42706B0,1
TROUHXW128F9316887,TRNCPLU128F1469DB1,1
TRJCGWD128EF356BA6,TRILDER128F147C7AC,1
TRJCGWD128EF356BA6,TRBOAHE128F92EA8BA,1
TRJCGWD128EF356BA6,TRVTPID128F145D5F1,1
TRILDER128F147C7AC,TRBOAHE128F92EA8BA,1
TRILDER128F147C7AC,TRVTPID128F145D5F1,1
TRBOAHE128F92EA8BA,TRVTPID128F145D5F1,1
TRUTRQJ128F92F57B6,TRVWHLL128F934B08E,1
TRUTRQJ128F92F57B6,TRSEVGZ128F9309FA0,1
TRUTRQJ128F92F57B6,TRGIGGX128F9304BAE,1
TRUTRQJ128F92F57B6,TRFOWYR12903CA46E4,1
TRUTRQJ128F92F57B6,TRNIPAB128F92D1667,1
TRUTRQJ128F92F57B6,TRGKBXS128F934AF2D,1
TRVWHLL128F934B08E,TRSEVGZ128F9309FA0,1
TRVWHLL128F934B08E,TRGIGGX128F9304BAE,1
TRVWHLL128F934B08E,TRFOWYR12903CA46E4,1
TRVWHLL128F934B08E,TRNIPAB128F92D1667,1
TRVWHLL128F934B08E,TRGKBXS128F934AF2D,1
TRSEVGZ128F9309FA0,TRGIGGX128F9304BAE,1
TRSEVGZ128F9309FA0,TRFOWYR12903CA46E4,1
TRSEVGZ128F9309FA0,TRNIPAB128F92D1667,1
TRSEVGZ128F9309FA0,TRGKBXS128F934AF2D,1
TRGIGGX128F9304BAE,TRFOWYR12903CA46E4,1
TRGIGGX128F9304BAE,TRNIPAB128F92D1667,1
TRGIGGX128F9304BAE,TRGKBXS128F934AF2D,1
TRFOWYR12903CA46E4,TRNIPAB128F92D1667,1
TRFOWYR12903CA46E4,TRGKBXS128F934AF2D,1
TRNIPAB128F92D1667,TRGKBXS128F934AF2D,1
TRNREOH12903CE050D,TRTYPMJ128F14546B2,1
TRPZNCA128F4280F58,TRJOEPQ128F9328D09,1
TRGELOE128F42433EA,TRBVAXJ128F4268A53,1
TRNYMVX128F4283627,TRNTMZV128F92EF453,1
TRNYMVX128F4283627,TRSCLZN128F4257D46,1
TRNYMVX128F4283627,TRLYPPC128F428BCEA,1
TRNTMZV128F92EF453,TRSCLZN128F4257D46,1
TRNTMZV128F92EF453,TRLYPPC128F428BCEA,1
TRSCLZN128F4257D46,TRLYPPC128F428BCEA,1
TRRSMXH128F427ED19,TRBQJVO128F92FE30A,1
TRBSMCG128F92F3D4E,TRBSSMX128F426451C,1
TRTVHXK128F425D56F,TRITCXA12903CBAA34,1
TRTTMMV128F932EB68,TRECUGB128E0782854,1
TRKRWDK128F4284536,TRIFIEQ128F92FCD06,1
TRBQWVG128E0788E05,TRPLJII128F14B1044,1
TRDAWDU128E078634C,TRVJFOW128F4247F98,1
TRDAWDU128E078634C,TRPWMGN128E078F2B8,1
TRDAWDU128E078634C,TRXCKLN128EF3456DE,1
TRDAWDU128E078634C,TRMXVRY128F4227D6E,1
TRVJFOW128F4247F98,TRPWMGN128E078F2B8,1
TRVJFOW128F4247F98,TRXCKLN128EF3456DE,1
TRVJFOW128F4247F98,TRMXVRY128F4227D6E,1
TRPWMGN128E078F2B8,TRXCKLN128EF3456DE,1
TRPWMGN128E078F2B8,TRMXVRY128F4227D6E,1
TRXCKLN128EF3456DE,TRMXVRY128F4227D6E,1
TRMDMGP128F92FAE61,TRLHFUU128F92EEC69,1
TROEODS128F92FE97A,TROJBOD128F93382E2,1
TROEODS128F92FE97A,TRNRRTI12903CEBFAC,1
TROEODS128F92FE97A,TRZRCSO128F93151DD,1
TROEODS128F92FE97A,TRYYRJF128E078647E,1
TROJBOD128F93382E2,TRNRRTI12903CEBFAC,1
TROJBOD128F93382E2,TRZRCSO128F93151DD,1
TROJBOD128F93382E2,TRYYRJF128E078647E,1
TRNRRTI12903CEBFAC,TRZRCSO128F93151DD,1
TRNRRTI12903CEBFAC,TRYYRJF128E078647E,1
TRZRCSO128F93151DD,TRYYRJF128E078647E,1
TRBGJMS128F4263C15,TRGMWXV128F92DF8F0,1
TRNLTWI128F42405D4,TREPOHJ128F14637B0,1
TRNLTWI128F42405D4,TRFROHJ128F4263E33,1
TREPOHJ128F14637B0,TRFROHJ128F4263E33,1
TRTAPHC128F149EC73,TRBSNOQ12903CFE75D,1
TRACOOY128F4270589,TRPSYFC128F42989E1,1
TRACOOY128F4270589,TRQBIMI128F93424C9,1
TRPSYFC128F42989E1,TRQBIMI128F93424C9,1
TRSYJMD128F146DDD5,TRWCHAU128E0799A6B,1
TRSYJMD128F146DDD5,TRJWDMF128F4236A4E,1
TRWCHAU128E0799A6B,TRJWDMF128F4236A4E,1
TRWKJCK128F427A776,TRBPXGJ128F4234A47,1
TRWKJCK128F427A776,TRWRXFP128F92D93E2,1
TRBPXGJ128F4234A47,TRWRXFP128F92D93E2,1
TRDLZTR12903CCE657,TRYJMHL128F92E7BDF,1
TRDLZTR12903CCE657,TRXDWII128F426317A,1
TRDLZTR12903CCE657,TRNQMWO128F9324532,1
TRDLZTR12903CCE657,TRKFUHT128F92D8D52,1
TRYJMHL128F92E7BDF,TRXDWII128F426317A,1
TRYJMHL128F92E7BDF,TRNQMWO128F9324532,1
TRYJMHL128F92E7BDF,TRKFUHT128F92D8D52,1
TRXDWII128F426317A,TRNQMWO128F9324532,1
TRXDWII128F426317A,TRKFUHT128F92D8D52,1
TRNQMWO128F9324532,TRKFUHT128F92D8D52,1
TRQSAXV128F149184C,TRDJSRF128F1480164,1
TRQSAXV128F149184C,TRPDNUQ128F931F586,1
TRDJSRF128F1480164,TRPDNUQ128F931F586,1
TRSDSOU128F9345EB8,TRGEKPD12903CF425D,1
TRGXKQE12903CE4011,TRKEIQT128E0784D71,1
TRGXKQE12903CE4011,TRNRICA12903CC4299,1
TRGXKQE12903CE4011,TRFONRL128F149A2EE,1
TRKEIQT128E0784D71,TRNRICA12903CC4299,1
TRKEIQT128E0784D71,TRFONRL128F149A2EE,1
TRNRICA12903CC4299,TRFONRL128F149A2EE,1
TRXIOOW128F932A906,TRJPYQI128F1492FB5,1
TROPPWV128F4259CAE,TRGOPZH128F4298701,1
TREMUAU128F42607B2,TRQIELF128F147ECBC,1
TREMUAU128F42607B2,TRIAMTN128F149EF66,1
TREMUAU128F42607B2,TRVWDOI128F93033E9,1
TREMUAU128F42607B2,TRPSVBP128F9311D19,1
TREMUAU128F42607B2,TRCWAGJ128F9320963,1
TREMUAU128F42607B2,TRMDXNS128F4285337,1
TRQIELF128F147ECBC,TRIAMTN128F149EF66,1
TRQIELF128F147ECBC,TRVWDOI128F93033E9,1
TRQIELF128F147ECBC,TRPSVBP128F9311D19,1
TRQIELF128F147ECBC,TRCWAGJ128F9320963,1
TRQIELF128F147ECBC,TRMDXNS128F4285337,1
TRIAMTN128F149EF66,TRVWDOI128F93033E9,1
TRIAMTN128F149EF66,TRPSVBP128F9311D19,1
TRIAMTN128F149EF66,TRCWAGJ128F9320963,1
TRIAMTN128F149EF66,TRMDXNS128F4285337,1
TRVWDOI128F93033E9,TRPSVBP128F9311D19,1
TRVWDOI128F93033E9,TRCWAGJ128F9320963,1
TRVWDOI128F93033E9,TRMDXNS128F4285337,1
TRPSVBP128F9311D19,TRCWAGJ128F9320963,1
TRPSVBP128F9311D19,TRMDXNS128F4285337,1
TRCWAGJ128F9320963,TRMDXNS128F4285337,1
TRBGCAK128F425F3CC,TRCFMIE128F14672BF,1
TRDYOGH128F425A8F6,TRCBGZK128F146FFAC,1
TRDYOGH128F425A8F6,TRFTKDU128F427F1AA,1
TRCBGZK128F146FFAC,TRFTKDU128F427F1AA,1
TRLMEUS128F92EFA7B,TRYAEJB12903CB1293,1
TRLMEUS128F92EFA7B,TRMQMWI128F92D7E75,1
TRLMEUS128F92EFA7B,TRHJOFW128F92F6065,1
TRLMEUS128F92EFA7B,TRQFWLV128F149A140,1
TRYAEJB12903CB1293,TRMQMWI128F92D7E75,1
TRYAEJB12903CB1293,TRHJOFW128F92F6065,1
TRYAEJB12903CB1293,TRQFWLV128F149A140,1
TRMQMWI128F92D7E75,TRHJOFW128F92F6065,1
TRMQMWI128F92D7E75,TRQFWLV128F149A140,1
TRHJOFW128F92F6065,TRQFWLV128F149A140,1
TRJAYAL128F9305E3F,TRWUJSG128F93331F0,1
TRJAYAL128F9305E3F,TRXEHQS128F931484C,1
TRWUJSG128F93331F0,TRXEHQS128F931484C,1
TRYZXZA12903CE65AF,TRLOGFL12903CBA5C9,1
TRYZXZA12903CE65AF,TRVCQOQ128F423829A,1
TRYZXZA12903CE65AF,TRXUTTJ128F149608F,1
TRLOGFL12903CBA5C9,TRVCQOQ128F423829A,1
TRLOGFL12903CBA5C9,TRXUTTJ128F149608F,1
TRVCQOQ128F423829A,TRXUTTJ128F149608F,1
TRDEDMP128EF35A2A1,TROIZNH128F149955C,1
TRDEDMP128EF35A2A1,TRUZBCX128F42841B0,1
TRDEDMP128EF35A2A1,TRDGWKQ128F931211D,1
TRDEDMP128EF35A2A1,TRRGTZX128F421E1C6,1
TRDEDMP128EF35A2A1,TRFQVSG128F1471050,1
TRDEDMP128EF35A2A1,TRVGLYC128F9312158,1
TRDEDMP128EF35A2A1,TRADNTQ128F145F1AE,1
TRDEDMP128EF35A2A1,TRJQJPO128F92F87DF,1
TRDEDMP128EF35A2A1,TRWCNTQ12903D0568E,1
TRDEDMP128EF35A2A1,TRWKLTE128F932C11E,1
TRDEDMP128EF35A2A1,TRHYRYL128F427E216,1
TRDEDMP128EF35A2A1,TRXFBCH128F427130D,1
TRDEDMP128EF35A2A1,TRFIVZI12903CEA581,1
TRDEDMP128EF35A2A1,TRGWAEG12903CBA5E2,1
TRDEDMP128EF35A2A1,TRVKRZS12903D0EBBA,1
TRDEDMP128EF35A2A1,TRLIDYB128F92DEE4D,1
TRDEDMP128EF35A2A1,TRMDHOW128F932A4F6,1
TRDEDMP128EF35A2A1,TRRQIIS128F4269FB9,1
TRDEDMP128EF35A2A1,TRTPDCB128F4261071,1
TROIZNH128F149955C,TRUZBCX128F42841B0,1
TROIZNH128F149955C,TRDGWKQ128F931211D,1
TROIZNH128F149955C,TRRGTZX128F421E1C6,1
TROIZNH128F149955C,TRFQVSG128F1471050,1
TROIZNH128F149955C,TRVGLYC128F9312158,1
TROIZNH128F149955C,TRADNTQ128F145F1AE,1
TROIZNH128F149955C,TRJQJPO128F92F87DF,1
TROIZNH128F149955C,TRWCNTQ12903D0568E,1
TROIZNH128F149955C,TRWKLTE128F932C11E,1
TROIZNH128F149955C,TRHYRYL128F427E216,1
TROIZNH128F149955C,TRXFBCH128F427130D,1
TROIZNH128F149955C,TRFIVZI12903CEA581,1
TROIZNH128F149955C,TRGWAEG12903CBA5E2,1
TROIZNH128F149955C,TRVKRZS12903D0EBBA,1
TROIZNH128F149955C,TRLIDYB128F92DEE4D,1
TROIZNH128F149955C,TRMDHOW128F932A4F6,1
TROIZNH128F149955C,TRRQIIS128F4269FB9,1
TROIZNH128F149955C,TRTPDCB128F4261071,1
TRUZBCX128F42841B0,TRDGWKQ128F931211D,1
TRUZBCX128F42841B0,TRRGTZX128F421E1C6,1
TRUZBCX128F42841B0,TRFQVSG128F1471050,1
TRUZBCX128F42841B0,TRVGLYC128F9312158,1
TRUZBCX128F42841B0,TRADNTQ128F145F1AE,1
TRUZBCX128F42841B0,TRJQJPO128F92F87DF,1
TRUZBCX128F42841B0,TRWCNTQ12903D0568E,1
TRUZBCX128F42841B0,TRWKLTE128F932C11E,1
TRUZBCX128F42841B0,TRHYRYL128F427E216,1
TRUZBCX128F42841B0,TRXFBCH128F427130D,1
TRUZBCX128F42841B0,TRFIVZI12903CEA581,1
TRUZBCX128F42841B0,TRGWAEG12903CBA5E2,1
TRUZBCX128F42841B0,TRVKRZS12903D0EBBA,1
TRUZBCX128F42841B0,TRLIDYB128F92DEE4D,1
TRUZBCX128F42841B0,TRMDHOW128F932A4F6,1
TRUZBCX128F42841B0,TRRQIIS128F4269FB9,1
TRUZBCX128F42841B0,TRTPDCB128F4261071,1
TRDGWKQ128F931211D,TRRGTZX128F421E1C6,1
TRDGWKQ128F931211D,TRFQVSG128F1471050,1
TRDGWKQ128F931211D,TRVGLYC128F9312158,1
TRDGWKQ128F931211D,TRADNTQ128F145F1AE,1
TRDGWKQ128F931211D,TRJQJPO128F92F87DF,1
TRDGWKQ128F931211D,TRWCNTQ12903D0568E,1
TRDGWKQ128F931211D,TRWKLTE128F932C11E,1
TRDGWKQ128F931211D,TRHYRYL128F427E216,1
TRDGWKQ128F931211D,TRXFBCH128F427130D,1
TRDGWKQ128F931211D,TRFIVZI12903CEA581,1
TRDGWKQ128F931211D,TRGWAEG12903CBA5E2,1
TRDGWKQ128F931211D,TRVKRZS12903D0EBBA,1
TRDGWKQ128F931211D,TRLIDYB128F92DEE4D,1
TRDGWKQ128F931211D,TRMDHOW128F932A4F6,1
TRDGWKQ128F931211D,TRRQIIS128F4269FB9,1
TRDGWKQ128F931211D,TRTPDCB128F4261071,1
TRRGTZX128F421E1C6,TRFQVSG128F1471050,1
TRRGTZX128F421E1C6,TRVGLYC128F9312158,1
TRRGTZX128F421E1C6,TRADNTQ128F145F1AE,1
TRRGTZX128F421E1C6,TRJQJPO128F92F87DF,1
TRRGTZX128F421E1C6,TRWCNTQ12903D0568E,1
TRRGTZX128F421E1C6,TRWKLTE128F932C11E,1
TRRGTZX128F421E1C6,TRHYRYL128F427E216,1
TRRGTZX128F421E1C6,TRXFBCH128F427130D,1
TRRGTZX128F421E1C6,TRFIVZI12903CEA581,1
TRRGTZX128F421E1C6,TRGWAEG12903CBA5E2,1
TRRGTZX128F421E1C6,TRVKRZS12903D0EBBA,1
TRRGTZX128F421E1C6,TRLIDYB128F92DEE4D,1
TRRGTZX128F421E1C6,TRMDHOW128F932A4F6,1
TRRGTZX128F421E1C6,TRRQIIS128F4269FB9,1
TRRGTZX128F421E1C6,TRTPDCB128F4261071,1
TRFQVSG128F1471050,TRVGLYC128F9312158,1
TRFQVSG128F1471050,TRADNTQ128F145F1AE,1
TRFQVSG128F1471050,TRJQJPO128F92F87DF,1
TRFQVSG128F1471050,TRWCNTQ12903D0568E,1
TRFQVSG128F1471050,TRWKLTE128F932C11E,1
TRFQVSG128F1471050,TRHYRYL128F427E216,1
TRFQVSG128F1471050,TRXFBCH128F427130D,1
TRFQVSG128F1471050,TRFIVZI12903CEA581,1
TRFQVSG128F1471050,TRGWAEG12903CBA5E2,1
TRFQVSG128F1471050,TRVKRZS12903D0EBBA,1
TRFQVSG128F1471050,TRLIDYB128F92DEE4D,1
TRFQVSG128F1471050,TRMDHOW128F932A4F6,1
TRFQVSG128F1471050,TRRQIIS128F4269FB9,1
TRFQVSG128F1471050,TRTPDCB128F4261071,1
TRVGLYC128F9312158,TRADNTQ128F145F1AE,1
TRVGLYC128F9312158,TRJQJPO128F92F87DF,1
TRVGLYC128F9312158,TRWCNTQ12903D0568E,1
TRVGLYC128F9312158,TRWKLTE128F932C11E,1
TRVGLYC128F9312158,TRHYRYL128F427E216,1
TRVGLYC128F9312158,TRXFBCH128F427130D,1
TRVGLYC128F9312158,TRFIVZI12903CEA581,1
TRVGLYC128F9312158,TRGWAEG12903CBA5E2,1
TRVGLYC128F9312158,TRVKRZS12903D0EBBA,1
TRVGLYC128F9312158,TRLIDYB128F92DEE4D,1
TRVGLYC128F9312158,TRMDHOW128F932A4F6,1
TRVGLYC128F9312158,TRRQIIS128F4269FB9,1
TRVGLYC128F9312158,TRTPDCB128F4261071,1
TRADNTQ128F145F1AE,TRJQJPO128F92F87DF,1
TRADNTQ128F145F1AE,TRWCNTQ12903D0568E,1
TRADNTQ128F145F1AE,TRWKLTE128F932C11E,1
TRADNTQ128F145F1AE,TRHYRYL128F427E216,1
TRADNTQ128F145F1AE,TRXFBCH128F427130D,1
TRADNTQ128F145F1AE,TRFIVZI12903CEA581,1
TRADNTQ128F145F1AE,TRGWAEG12903CBA5E2,1
TRADNTQ128F145F1AE,TRVKRZS12903D0EBBA,1
TRADNTQ128F145F1AE,TRLIDYB128F92DEE4D,1
TRADNTQ128F145F1AE,TRMDHOW128F932A4F6,1
TRADNTQ128F145F1AE,TRRQIIS128F4269FB9,1
TRADNTQ128F145F1AE,TRTPDCB128F4261071,1
TRJQJPO128F92F87DF,TRWCNTQ12903D0568E,1
TRJQJPO128F92F87DF,TRWKLTE128F932C11E,1
TRJQJPO128F92F87DF,TRHYRYL128F427E216,1
TRJQJPO128F92F87DF,TRXFBCH128F427130D,1
TRJQJPO128F92F87DF,TRFIVZI12903CEA581,1
TRJQJPO128F92F87DF,TRGWAEG12903CBA5E2,1
TRJQJPO128F92F87DF,TRVKRZS12903D0EBBA,1
TRJQJPO128F92F87DF,TRLIDYB128F92DEE4D,1
TRJQJPO128F92F87DF,TRMDHOW128F932A4F6,1
TRJQJPO128F92F87DF,TRRQIIS128F4269FB9,1
TRJQJPO128F92F87DF,TRTPDCB128F4261071,1
TRWCNTQ12903D0568E,TRWKLTE128F932C11E,1
TRWCNTQ12903D0568E,TRHYRYL128F427E216,1
TRWCNTQ12903D0568E,TRXFBCH128F427130D,1
TRWCNTQ12903D0568E,TRFIVZI12903CEA581,1
TRWCNTQ12903D0568E,TRGWAEG12903CBA5E2,1
TRWCNTQ12903D0568E,TRVKRZS12903D0EBBA,1
TRWCNTQ12903D0568E,TRLIDYB128F92DEE4D,1
TRWCNTQ12903D0568E,TRMDHOW128F932A4F6,1
TRWCNTQ12903D0568E,TRRQIIS128F4269FB9,1
TRWCNTQ12903D0568E,TRTPDCB128F4261071,1
TRWKLTE128F932C11E,TRHYRYL128F427E216,1
TRWKLTE128F932C11E,TRXFBCH128F427130D,1
TRWKLTE128F932C11E,TRFIVZI12903CEA581,1
TRWKLTE128F932C11E,TRGWAEG12903CBA5E2,1
TRWKLTE128F932C11E,TRVKRZS12903D0EBBA,1
TRWKLTE128F932C11E,TRLIDYB128F92DEE4D,1
TRWKLTE128F932C11E,TRMDHOW128F932A4F6,1
TRWKLTE128F932C11E,TRRQIIS128F4269FB9,1
TRWKLTE128F932C11E,TRTPDCB128F4261071,1
TRHYRYL128F427E216,TRXFBCH128F427130D,1
TRHYRYL128F427E216,TRFIVZI12903CEA581,1
TRHYRYL128F427E216,TRGWAEG12903CBA5E2,1
TRHYRYL128F427E216,TRVKRZS12903D0EBBA,1
TRHYRYL128F427E216,TRLIDYB128F92DEE4D,1
TRHYRYL128F427E216,TRMDHOW128F932A4F6,1
TRHYRYL128F427E216,TRRQIIS128F4269FB9,1
TRHYRYL128F427E216,TRTPDCB128F4261071,1
TRXFBCH128F427130D,TRFIVZI12903CEA581,1
TRXFBCH128F427130D,TRGWAEG12903CBA5E2,1
TRXFBCH128F427130D,TRVKRZS12903D0EBBA,1
TRXFBCH128F427130D,TRLIDYB128F92DEE4D,1
TRXFBCH128F427130D,TRMDHOW128F932A4F6,1
TRXFBCH128F427130D,TRRQIIS128F4269FB9,1
TRXFBCH128F427130D,TRTPDCB128F4261071,1
TRFIVZI12903CEA581,TRGWAEG12903CBA5E2,1
TRFIVZI12903CEA581,TRVKRZS12903D0EBBA,1
TRFIVZI12903CEA581,TRLIDYB128F92DEE4D,1
TRFIVZI12903CEA581,TRMDHOW128F932A4F6,1
TRFIVZI12903CEA581,TRRQIIS128F4269FB9,1
TRFIVZI12903CEA581,TRTPDCB128F4261071,1
TRGWAEG12903CBA5E2,TRVKRZS12903D0EBBA,1
TRGWAEG12903CBA5E2,TRLIDYB128F92DEE4D,1
TRGWAEG12903CBA5E2,TRMDHOW128F932A4F6,1
TRGWAEG12903CBA5E2,TRRQIIS128F4269FB9,1
TRGWAEG12903CBA5E2,TRTPDCB128F4261071,1
TRVKRZS12903D0EBBA,TRLIDYB128F92DEE4D,1
TRVKRZS12903D0EBBA,TRMDHOW128F932A4F6,1
TRVKRZS12903D0EBBA,TRRQIIS128F4269FB9,1
TRVKRZS12903D0EBBA,TRTPDCB128F4261071,1
TRLIDYB128F92DEE4D,TRMDHOW128F932A4F6,1
TRLIDYB128F92DEE4D,TRRQIIS128F4269FB9,1
TRLIDYB128F92DEE4D,TRTPDCB128F4261071,1
TRMDHOW128F932A4F6,TRRQIIS128F4269FB9,1
TRMDHOW128F932A4F6,TRTPDCB128F4261071,1
TRRQIIS128F4269FB9,TRTPDCB128F4261071,1
TREBOTK128F9336BB9,TRTYBEC128F9320173,1
TRMPHWN128F42754D1,TRQNTBS128F93337FE,1
TRMPHWN128F42754D1,TRMOCCY128F426573F,1
TRMPHWN128F42754D1,TRVTCXS12903CBA5CF,1
TRMPHWN128F42754D1,TREKKQN128F4263AB3,1
TRMPHWN128F42754D1,TRDTGBQ128F149A217,1
TRMPHWN128F42754D1,TRAQPYS128F14534D6,1
TRMPHWN128F42754D1,TRQAQRC128F933F2B1,1
TRMPHWN128F42754D1,TRSORNZ12903CE5716,1
TRMPHWN128F42754D1,TREDGEA128E078B989,1
TRMPHWN128F42754D1,TRJXQMP128F14923AC,1
TRMPHWN128F42754D1,TRYJNGV128F92F22C2,1
TRMPHWN128F42754D1,TRCGNNB128F1451974,1
TRMPHWN128F42754D1,TRBUZOQ128F42962F0,1
TRMPHWN128F42754D1,TRUUKZR128F145C607,1
TRMPHWN128F42754D1,TRURRHQ128F92E6813,1
TRMPHWN128F42754D1,TRLTAKR128F42AA203,1
TRMPHWN128F42754D1,TRQWMQR128F4222958,1
TRMPHWN128F42754D1,TRVMFQV128F425EDEB,1
TRMPHWN128F42754D1,TRZDWRH128F4266AFB,1
TRMPHWN128F42754D1,TRGVTHT12903CFB7BC,1
TRMPHWN128F42754D1,TROCEQT128F92E65C2,1
TRQNTBS128F93337FE,TRMOCCY128F426573F,1
TRQNTBS128F93337FE,TRVTCXS12903CBA5CF,1
TRQNTBS128F93337FE,TREKKQN128F4263AB3,1
TRQNTBS128F93337FE,TRDTGBQ128F149A217,1
TRQNTBS128F93337FE,TRAQPYS128F14534D6,1
TRQNTBS128F93337FE,TRQAQRC128F933F2B1,1
TRQNTBS128F93337FE,TRSORNZ12903CE5716,1
TRQNTBS128F93337FE,TREDGEA128E078B989,1
TRQNTBS128F93337FE,TRJXQMP128F14923AC,1
TRQNTBS128F93337FE,TRYJNGV128F92F22C2,1
TRQNTBS128F93337FE,TRCGNNB128F1451974,1
TRQNTBS128F93337FE,TRBUZOQ128F42962F0,1
TRQNTBS128F93337FE,TRUUKZR128F145C607,1
TRQNTBS128F93337FE,TRURRHQ128F92E6813,1
TRQNTBS128F93337FE,TRLTAKR128F42AA203,1
TRQNTBS128F93337FE,TRQWMQR128F4222958,1
TRQNTBS128F93337FE,TRVMFQV128F425EDEB,1
TRQNTBS128F93337FE,TRZDWRH128F4266AFB,1
TRQNTBS128F93337FE,TRGVTHT12903CFB7BC,1
TRQNTBS128F93337FE,TROCEQT128F92E65C2,1
TRMOCCY128F426573F,TRVTCXS12903CBA5CF,1
TRMOCCY128F426573F,TREKKQN128F4263AB3,1
TRMOCCY128F426573F,TRDTGBQ128F149A217,1
TRMOCCY128F426573F,TRAQPYS128F14534D6,1
TRMOCCY128F426573F,TRQAQRC128F933F2B1,1
TRMOCCY128F426573F,TRSORNZ12903CE5716,1
TRMOCCY128F426573F,TREDGEA128E078B989,1
TRMOCCY128F426573F,TRJXQMP128F14923AC,1
TRMOCCY128F426573F,TRYJNGV128F92F22C2,1
TRMOCCY128F426573F,TRCGNNB128F1451974,1
TRMOCCY128F426573F,TRBUZOQ128F42962F0,1
TRMOCCY128F426573F,TRUUKZR128F145C607,1
TRMOCCY128F426573F,TRURRHQ128F92E6813,1
